Region,Nombre,lat,lon,Tipo,Minas Cerca?,Cantidad,Distancia a mina (Km),Densidad poblacional,Tipo de suelo,uso de suelo,Contaminación,Tipo de contaminación
CAJAMARCA,Río Marañón,-7.409221384,-77.7850016,Río,1,1,7.7,14.586,Natural,,,
CAJAMARCA,Río Marañón,-5.528854288,-78.55186976,Río,1,1,12.44,18.367,Natural,,,
CUSCO,Río Negrillo,-15.32671028,-71.02877988,Río,0,0,,1.555,Natural,,,
CUSCO,Río Vilcanota,-13.20108278,-72.45234307,Río,0,0,,16.337,Natural,,,
CUSCO,Río  Sacsara,-13.27796084,-72.6448671,Río,0,0,,5.138,Natural,,,
CUSCO,Río Urubamba,-11.93454605,-72.92999936,Río,0,0,,0.806,Natural,,,
CUSCO,Río Urubamba,-11.4509063,-73.05402733,Río,0,0,,0.806,Natural,,,
CUSCO,Río Apurímac,-13.27282544,-73.34965623,Río,0,0,,6.553,Natural,,,
CUSCO,Río Río Pampaconas,-13.1346558,-73.24539224,Río,0,0,,5.451,Natural,,,
CUSCO,Río Urubamba,-12.61964919,-72.81825541,Río,0,0,,2.511,Natural,,,
CUSCO,Río Picha,-12.03268268,-73.21229064,Río,0,0,,0.806,Natural,,,
CUSCO,Río Vilcanota,-12.77833718,-72.61303583,Río,1,1,7.7,2.511,Natural,,,
CUSCO,Río Vilcabamba,-13.04445126,-72.85134511,Río,1,5,18.19,4.176,Natural,,,
CUSCO,Río Cushireni,-12.92266889,-73.17248433,Río,0,0,,4.176,Natural,,,
CUSCO,Río Cumpirusiato,-12.74372053,-73.36591382,Río,0,0,,1.965,Natural,,,
CUSCO,Río Vilcanota,-13.05795842,-72.62527173,Río,0,0,,10.124,Natural,,,
CUSCO,Río Urubamba,-12.63651865,-73.07512354,Río,0,0,,2.511,Natural,,,
CUSCO,Río Urubamba,-12.48605395,-72.99079042,Río,0,0,,2.511,Natural,,,
CUSCO,Río Apurímac,-12.66859992,-73.70824046,Río,0,0,,26.545,Natural,,,
CUSCO,Río Apurímac,-12.47392981,-73.86199708,Río,0,0,,46.862,Natural,,,
CUSCO,Río Apurímac,-14.37563205,-71.49587871,Río,1,2,17.06,17.097,Natural,,,
CUSCO,Río Salcca,-14.04222362,-70.99937818,Río,0,0,,5.626,Natural,,,
CUSCO,Río Salado,-14.93829061,-71.19209088,Río,1,3,11.06,2.466,Natural,,,
CUSCO,Río Vilcanota,-14.33753805,-71.27102682,Río,1,1,19.37,11.764,Natural,,,
CUSCO,Río Vilcanota,-14.06008889,-71.447392,Río,1,1,18.46,5.626,Natural,,,
CUSCO,Río Apurímac,-14.73072387,-71.46445903,Río,1,4,13.28,54.539,Natural,,,
CUSCO,Río Apurímac,-14.84660695,-71.49451312,Río,1,6,10.03,5.746,Natural,,,
CUSCO,Quebrada Tarucuyo,-14.89308626,-71.74188104,Río,0,0,,5.746,Natural,,,
CUSCO,Río Velille,-14.47487921,-71.90314877,Río,1,8,12.98,14.972,Natural,,,
CUSCO,Río Santo Tomás,-14.32580882,-72.10125914,Río,1,9,14.69,16.075,Natural,,,
CUSCO,Río Apurímac,-13.76881196,-72.01658332,Río,0,0,,9.201,Natural,,,
CUSCO,Río Vilcanota,-13.54420413,-71.737397,Río,1,1,9.62,48.67,Natural,,,
CUSCO,Río Yavero,-12.90851366,-71.90639469,Río,1,2,11.08,4.702,Natural,,,
CUSCO,Río Huarocondo,-13.45962382,-72.14248734,Río,1,1,9.19,142.203,Natural,,,
CUSCO,Río Yanatile,-12.81188152,-72.1612517,Río,1,2,12.12,4.702,Natural,,,
CUSCO,Río Oquero,-14.77250666,-71.6811415,Río,1,3,16.86,5.746,Natural,,,
CUSCO,Río Livitaca,-14.34964688,-71.65881555,Río,1,8,13.66,13.426,Natural,,,
CUSCO,Río Pitumarca,-13.92623559,-71.27045506,Río,0,0,,7.978,Natural,,,
CUSCO,Río Apurímac,-13.91735723,-71.7804134,Río,1,1,14.09,13.441,Natural,,,
CUSCO,Río Araza,-13.30601704,-70.80692676,Río,1,9,13.55,0.893,Natural,,,
HUANCAVELICA,Río Huaytara,-13.60567705,-75.40847636,Río,1,3,6.09,2.445,Natural,,,
HUANCAVELICA,Río San Juan,-13.36352644,-75.74805249,Río,1,1,18.95,1.846,Natural,,,
HUANCAVELICA,Río Pisco,-13.30729807,-75.40073981,Río,1,2,12.22,5.544,Natural,,,
HUANCAVELICA,Río Huachos,-13.13161031,-75.51464567,Río,0,0,,3.467,Natural,,,
HUANCAVELICA,Río San Juan,-13.08406793,-75.657163,Río,1,3,13.91,9.599,Natural,,,
HUANCAVELICA,Río Santiago,-13.80560353,-75.21430488,Río,1,1,19.88,1.262,Natural,,,
HUANCAVELICA,Río Tambo,-13.63474178,-75.22231882,Río,1,1,14.53,3.563,Natural,,,
HUANCAVELICA,Río San Juan,-12.97123737,-75.44476584,Río,1,2,16.58,3.525,Natural,,,
HUANCAVELICA,Río Colcabamba,-12.89826897,-75.52964988,Río,0,0,,2.238,Natural,,,
HUANCAVELICA,Río Santuario,-13.31819833,-75.32139741,Río,1,4,15.6,3.673,Natural,,,
HUANCAVELICA,Río Santa Ana,-13.07147648,-75.15195965,Río,1,8,16.33,1.169,Natural,,,
HUANCAVELICA,Quebrada Incachaca,-12.9680815,-75.23789484,Quebrada,1,3,7.2,3.673,Natural,,,
HUANCAVELICA,Río Ichu,-12.7785686,-74.91928207,Río,1,5,10.02,78.765,Natural,,,
HUANCAVELICA,Río Vilca,-12.67644166,-75.21858465,Río,1,1,17.7,2.023,Natural,,,
HUANCAVELICA,Río Mantaro,-12.63660978,-74.64162969,Río,1,3,11.54,23.782,Natural,,,
HUANCAVELICA,Río Mantaro,-12.45032683,-75.021775,Río,1,3,10.07,17.405,Natural,,,
HUANCAVELICA,Río Pisco,-13.10596578,-75.311959,Río,1,5,14.94,3.673,Natural,,,
HUANCAVELICA,Río Huaytara,-13.37821426,-75.20706532,Río,1,2,7.14,1.518,Natural,,,
HUANCAVELICA,Río Pampas,-13.16781963,-75.06965636,Río,1,6,15.09,1.169,Natural,,,
HUANCAVELICA,Río Ichu,-12.95800783,-75.09771379,Río,1,4,15.78,1.169,Natural,,,
HUANUCO,Río Marañón,-10.24725456,-76.64814918,Río,1,3,18.65,5.805,Natural,,,
HUANUCO,Río Monzón,-9.240393221,-76.32561255,Río,0,0,,7.917,Natural,,,
HUANUCO,Río Vizcarra,-9.860153668,-76.86866352,Río,1,7,17.7,40.329,Natural,,,
HUANUCO,Río Huallaga,-9.816489214,-76.00252825,Río,0,0,,14.089,Natural,,,
HUANUCO,Río Marañón,-9.823756,-76.64435374,Río,1,5,12.83,24.845,Natural,,,
HUANUCO,Río Marañón,-9.341016613,-76.74829659,Río,1,3,8.12,5.544,Natural,,,
HUANUCO,Río Huallaga,-9.364724518,-75.97960439,Río,1,1,8.95,15.587,Natural,,,
HUANUCO,Río Marañón,-8.991661255,-77.06381127,Río,0,0,,20.54,Natural,,,
HUANUCO,Río Chontayacu,-8.616439291,-76.71399814,Río,0,0,,2.783,Natural,,,
HUANUCO,Río Huallaga,-8.849111958,-76.14473687,Río,0,0,,16.009,Natural,,,
HUANUCO,Río Santa Cruz,-10.23184441,-75.80782247,Río,0,0,,11.088,Natural,,,
HUANUCO,Río Pozuzo,-9.806109322,-75.36653598,Río,0,0,,2.626,Natural,,,
HUANUCO,Río Pachitea,-9.64798252,-74.94283557,Río,1,1,10.45,3.204,Natural,,,
HUANUCO,Río Sungaroyacu,-9.484318112,-75.26999366,Río,0,0,,2.626,Natural,,,
HUANUCO,Río Pachitea,-9.024830894,-74.79211761,Río,0,0,,3.795,Natural,,,
ICA,Río Nasca,-14.97446458,-74.79901509,Río,1,24,12.78,49.203,Natural,agricultural,1,Mining
ICA,Río Ica,-14.60152944,-75.61146746,Río,0,0,,12.954,Natural,natural,0,
ICA,Río Ica,-14.28095438,-75.69122875,Río,1,1,14.55,12.954,Natural,agricultural,0,
ICA,Quebrada Tingue,-14.18299448,-75.40975985,Quebrada,1,15,10.3,1.4,Natural,natural,,
ICA,Río Cocharcas,-14.0565245,-75.42461762,Río,1,18,13.07,1.4,Natural,urban,,
ICA,Río Seco,-13.87650074,-75.83856203,Río,1,2,18.69,51.293,Natural,agricultural,,
ICA,Río Ica,-13.83644539,-75.54868136,Río,1,5,19.24,27.941,Natural,natural,1,urban
ICA,Río Pisco,-13.72310661,-75.97403453,Río,1,1,16.32,61.397,Natural,agricultural,1,urban
ICA,Río Pisco,-13.60192909,-75.62830935,Río,1,2,17.09,2.02,Natural,agricultural,1,urban
ICA,Quebrada Veladero,-13.52031451,-75.65344388,Quebrada,0,0,,2.02,Natural,natural,,
ICA,Río Pisco,-13.50602943,-75.48484193,Río,1,5,12.5,2.02,Natural,agricultural,,
ICA,Río San Juan,-13.40555933,-75.9441937,Río,0,0,,29.007,Natural,natural,,
ICA,Quebrada Almacén,-13.24693328,-75.90027277,Quebrada,0,0,,4.832,Natural,natural,,
ICA,Quebrada Ayoque,-13.22789228,-75.80241078,Quebrada,1,3,15.41,4.832,Natural,natural,,
ICA,Quebrada Topará,-13.12717969,-76.06762943,Quebrada,1,2,10.65,8.452,Natural,mining,,
ICA,Río Ica,-14.03582093,-75.72883845,Río,1,8,13.54,658.263,Natural,urban,1,urban
ICA,Río Ica,-14.81435909,-75.54029415,Río,0,0,,12.954,Natural,natural,1,
ICA,Río Grande,-14.93425327,-75.41842838,Río,0,0,,2.532,Natural,agricultural,,
ICA,Río Seco,-13.8542458,-76.2170606,Río,0,0,,7.342,Natural,agricultural,,
ICA,Río Chico,-13.46449464,-76.1151084,Río,0,0,,241.373,Natural,agricultural,,
ICA,Río Chico,-13.44741969,-75.98685783,Río,0,0,,29.007,Natural,agricultural,,
ICA,Río Grande,-14.79530005,-75.35243585,Río,1,1,12.25,2.532,Natural,agricultural,,
ICA,Río Grande,-14.70081196,-75.30549359,Río,1,3,11.06,2.532,Natural,agricultural,,
ICA,Río Grande,-14.6699753,-75.26553233,Río,1,6,14.22,2.532,Natural,agricultural,,
ICA,Río Grande,-14.61850157,-75.21908376,Río,1,18,15.32,11.334,Natural,agricultural,,
ICA,Quebrada Gramonal,-14.48512234,-75.3334756,Quebrada,1,11,14.24,12.954,Natural,natural,,
ICA,Río Santa Cruz,-14.31287013,-75.20681557,Río,1,18,11.99,5.234,Natural,natural,,
JUNIN,Río Conas,-12.11993124,-75.43832968,Río,0,0,,20.143,Natural,,,
JUNIN,Río Pachacayo,-11.97592516,-75.86204489,Río,1,6,11.44,1.702,Natural,,,
JUNIN,Río Yauli,-11.65878468,-76.07178936,Río,1,31,13.1,12.751,Natural,,,
JUNIN,Río Conocancha,-11.20382062,-76.27295258,Río,1,13,12.43,1.217,Natural,,,
JUNIN,Río Mantaro,-11.40175278,-76.05791736,Río,1,4,13.3,4.736,Natural,,,
JUNIN,Río Mantaro,-11.64226456,-75.81191592,Río,1,5,10.87,33.29,Natural,,,
JUNIN,Río Mantaro,-12.23325414,-75.21320532,Río,0,0,,15.427,Natural,,,
JUNIN,Río Ene,-12.09809967,-74.06572254,Río,0,0,,2.911,Natural,,,
JUNIN,Río Ene,-11.90432714,-73.95543078,Río,0,0,,15.708,Natural,,,
JUNIN,Río Mantaro,-11.8619996,-75.40829759,Río,1,7,11.74,73.772,Natural,,,
JUNIN,Río Anapatí,-11.74862835,-74.31330679,Río,0,0,,15.708,Natural,,,
JUNIN,Río Ene,-11.54003417,-74.07562102,Río,0,0,,35.533,Natural,,,
JUNIN,Quebrada Poyeni,-11.45496027,-73.58489635,Quebrada,0,0,,2.911,Natural,,,
JUNIN,Río Tambo,-11.19992282,-73.95737675,Río,0,0,,2.911,Natural,,,
JUNIN,Río Tambo,-10.99062148,-73.7552444,Río,0,0,,2.911,Natural,,,
JUNIN,Río Perené,-10.96851695,-74.78891983,Río,1,1,18.33,36.097,Natural,,,
JUNIN,Río Cutivireni,-11.96700281,-73.67462945,Río,0,0,,2.911,Natural,,,
JUNIN,Quebrada Puente Paloma,-11.45634448,-75.18115198,Quebrada,1,1,16.77,2.094,Natural,,,
JUNIN,Río Pangoa,-11.48893165,-74.42680068,Río,0,0,,15.708,Natural,,,
JUNIN,Río Oxabamba,-10.96087716,-75.61866989,Río,1,7,12.2,3.17,Natural,,,
JUNIN,Río Palca,-11.35445932,-75.61420378,Río,1,39,13.46,82.441,Natural,,,
JUNIN,Quebrada Apulima,-11.11850679,-75.3609068,Quebrada,1,12,12.35,47.834,Natural,,,
JUNIN,Río Perené,-11.1635751,-74.26629961,Río,0,0,,35.533,Natural,,,
JUNIN,Río Chanchamayo,-11.03408773,-75.31739093,Río,1,7,15.59,39.723,Natural,,,
LA LIBERTAD,Río Santa,-8.697535124,-78.3822833,Río,1,1,5.5,29.131,Natural,,,
LA LIBERTAD,Quebrada Pampa Colorada,-8.635416667,-78.62708333,Quebrada,1,1,12.87,29.131,Natural,,,
LA LIBERTAD,Río Huamansaña,-8.611567644,-78.73604897,Río,0,0,,29.131,Natural,,,
LA LIBERTAD,Río Huamansaña,-8.600088567,-78.7146125,Río,0,0,,29.131,Natural,,,
LA LIBERTAD,Quebrada Palo Redondo,-8.549503223,-78.37069215,Quebrada,1,1,11.11,29.131,Natural,,,
LA LIBERTAD,Río Huamansaña,-8.535402692,-78.66037596,Río,1,1,17.3,29.131,Natural,,,
LA LIBERTAD,Río Huamansaña,-8.48737694,-78.4421698,Río,1,4,16.09,29.131,Natural,,,
LA LIBERTAD,Río Huamansaña,-8.480153872,-78.59220942,Río,1,1,7.63,29.131,Natural,,,
LA LIBERTAD,Quebrada Tucumaca,-8.45174097,-78.52866676,Quebrada,1,2,7.68,29.131,Natural,,,
LA LIBERTAD,Río Chao,-8.445319297,-78.56388849,Río,1,2,9.6,29.131,Natural,,,
LA LIBERTAD,Río Virú,-8.424340193,-78.7974063,Río,0,0,,61.856,Natural,,,
LA LIBERTAD,Río Tutumo,-8.366978125,-78.39741028,Río,1,4,8.85,18.866,Natural,,,
LA LIBERTAD,Río Virú,-8.356499769,-78.63555344,Río,1,3,17.04,61.856,Natural,,,
LA LIBERTAD,Río Tablachaca,-8.339776864,-78.109053,Río,1,14,13.48,18.866,Natural,,,
LA LIBERTAD,Quebrada Pájaro Bobo,-8.291321884,-78.51874596,Quebrada,1,5,13.89,13.971,Natural,,,
LA LIBERTAD,Río Huacapongo,-8.24539539,-78.56158054,Río,1,3,12.17,28.985,Natural,,,
LA LIBERTAD,Río Marañón,-8.243794359,-77.53050568,Río,1,3,18.99,46.413,Natural,,,
LA LIBERTAD,Río Carabamba,-8.238657592,-78.6764858,Río,1,2,10.08,61.856,Natural,,,
LA LIBERTAD,Río La Vega,-8.209526268,-78.39582458,Río,1,6,15.04,13.971,Natural,,,
LA LIBERTAD,Río La Vega,-8.201742342,-78.5022972,Río,1,4,15.56,13.971,Natural,,,
LA LIBERTAD,Río Palomeque,-8.138049977,-78.50256646,Río,1,6,17.3,55.783,Natural,,,
LA LIBERTAD,Río Pacchachaca,-8.109748434,-78.4275378,Río,1,9,17.02,24.379,Natural,,,
LA LIBERTAD,Río Moche,-8.101969478,-78.92942176,Río,0,0,,109.146,Natural,,,
LA LIBERTAD,Río Moche,-8.017508248,-78.8323429,Río,0,0,,109.146,Natural,,,
LA LIBERTAD,Río Moche,-8.008193988,-78.39875222,Río,1,15,12.48,55.783,Natural,,,
LA LIBERTAD,Río Moche,-7.99886698,-78.6902411,Río,1,5,14.1,33.423,Natural,,,
LA LIBERTAD,Río Motil,-7.963541549,-78.42579398,Río,1,15,11.59,40.23,Natural,,,
LA LIBERTAD,Río Moche,-7.959295904,-78.5422709,Río,1,12,12.03,40.23,Natural,,,
LA LIBERTAD,Quebrada Catuay,-7.956374211,-78.88110332,Quebrada,0,0,,15.301,Natural,,,
LA LIBERTAD,Río Sinsicap,-7.875419092,-78.77196141,Río,1,4,14.28,16.081,Natural,,,
LA LIBERTAD,Río Otuzco,-7.857612438,-78.49277358,Río,1,14,12.82,67.26,Natural,,,
LA LIBERTAD,Río Huancay,-7.761701247,-78.47144636,Río,1,10,15.15,47.049,Natural,,,
LA LIBERTAD,Río Chicama,-7.777503267,-79.1457058,Río,0,0,,45.189,Natural,,,
LA LIBERTAD,Río Quirripano,-7.712548274,-78.81850311,Río,1,2,10.99,16.081,Natural,,,
LA LIBERTAD,Río Huamansaña,-8.355144206,-78.29557954,Río,1,6,14.5,18.866,Natural,,,
LA LIBERTAD,Quebrada Palo Redondo,-8.698956569,-78.50557877,Quebrada,1,2,9.04,29.131,Natural,,,
LA LIBERTAD,Río Chusgón,-7.734362877,-77.87233236,Río,1,4,14.95,60.29,Natural,,,
LA LIBERTAD,Río Mishollo,-8.145668372,-76.93224365,Río,0,0,,1.126,Natural,,,
LA LIBERTAD,Río Chao,-8.59683484,-78.71614858,Río,0,0,,29.131,Natural,,,
LA LIBERTAD,Río Huamansaña,-8.606123788,-78.72029763,Río,0,0,,29.131,Natural,,,
LA LIBERTAD,Río Jequetepeque,-7.326198968,-79.39191626,Río,0,0,,268.912,Natural,,,
LA LIBERTAD,Río Chamán,-7.182011528,-79.42268803,Río,0,0,,43.813,Natural,,,
LA LIBERTAD,Río Chamán,-7.179870432,-79.62114701,Río,0,0,,47.249,Natural,,,
LA LIBERTAD,Río Seco,-7.068058775,-79.45415078,Río,0,0,,43.813,Natural,,,
LA LIBERTAD,Río Chicama,-7.592942036,-78.87699228,Río,1,1,19.97,31.107,Natural,,,
LA LIBERTAD,Río Chicama,-7.555477989,-78.75349065,Río,1,3,15.55,31.107,Natural,,,
LA LIBERTAD,Río Ochape,-7.476340823,-78.74980397,Río,1,1,7.33,31.107,Natural,,,
LA LIBERTAD,Río Chuquillanqui,-7.565769529,-78.65662469,Río,1,3,12.92,31.107,Natural,,,
LAMBAYEQUE,Río Zaña,-6.80888995,-79.28949798,Río,1,1,19.21,17.583,Natural,,,
LAMBAYEQUE,Río Motupe,-6.500271502,-80.02047252,Río,0,0,,54.951,Natural,,,
LAMBAYEQUE,Río Motupe,-6.396118499,-79.82557478,Río,0,0,,31.908,Natural,,,
LAMBAYEQUE,Río La Leche,-6.376974307,-79.47433,Río,0,0,,40.473,Natural,,,
LAMBAYEQUE,Río Motupe,-6.336349035,-79.78434499,Río,0,0,,31.908,Natural,,,
LAMBAYEQUE,Río Salas,-6.296813608,-79.65657554,Río,0,0,,14.786,Natural,,,
LAMBAYEQUE,Río Chotoque,-6.258859604,-79.76173984,Río,0,0,,67.149,Natural,,,
LAMBAYEQUE,Río Motupe,-6.180090548,-79.51661257,Río,1,1,16.45,14.786,Natural,,,
LAMBAYEQUE,Quebrada Pañala Grande,-6.109123896,-79.86283923,Quebrada,0,0,,10.466,Natural,,,
LAMBAYEQUE,Río Motupe,-6.105259944,-79.70316756,Río,1,1,18.6,67.149,Natural,,,
LAMBAYEQUE,Río Chiniama,-6.085331153,-79.58252806,Río,0,0,,14.786,Natural,,,
LAMBAYEQUE,Quebrada Pañala La Chica,-5.937498683,-80.13214644,Quebrada,0,0,,10.466,Natural,,,
LAMBAYEQUE,Quebrada Montería,-6.743549415,-79.26732531,Quebrada,0,0,,17.583,Natural,,,
LAMBAYEQUE,Río Reque,-6.678020481,-79.42310613,Río,1,3,7.98,28.7,Natural,,,
LAMBAYEQUE,Río Zaña,-6.961042184,-79.61923458,Río,0,0,,26.2,Natural,,,
LAMBAYEQUE,Quebrada Examen,-6.94731087,-79.3703404,Quebrada,0,0,,13.178,Natural,,,
LAMBAYEQUE,Río Zaña,-6.8779,-79.39684814,Río,1,1,15.45,17.583,Natural,,,
LAMBAYEQUE,Río Motupe,-6.213970436,-79.72182808,Río,0,0,,67.149,Natural,,,
LAMBAYEQUE,Río La Leche,-6.459932057,-79.84000398,Río,0,0,,478.907,Natural,,,
LAMBAYEQUE,Río La Leche,-6.478703977,-79.78036397,Río,0,0,,40.473,Natural,,,
LAMBAYEQUE,Río Reque,-6.805406898,-79.66057479,Río,0,0,,244.275,Natural,,,
LAMBAYEQUE,Río Motupe,-6.008635546,-79.58368529,Río,1,1,14.77,14.786,Natural,,,
LIMA,Río Cañete,-12.97264827,-76.15685446,Río,0,0,,7.997,Natural,,,
LIMA,Río Huangascar,-12.92416373,-75.79760416,Río,1,1,14.83,12.285,Natural,,,
LIMA,Río Cañete,-12.83062843,-75.92080011,Río,0,0,,2.054,Natural,,,
LIMA,Río Cacra,-12.79983578,-75.68171054,Río,0,0,,2.676,Natural,,,
LIMA,Río Grande,-12.76659585,-76.49923477,Río,1,2,15.92,1.855,Natural,,,
LIMA,Río Omas,-12.70006553,-76.40712651,Río,1,3,14.2,1.855,Natural,,,
LIMA,Quebrada Santiago,-12.68908798,-76.27248601,Quebrada,1,2,10.15,0.954,Natural,,,
LIMA,Quebrada Quelca,-12.67636906,-76.44514303,Quebrada,1,3,14.13,1.855,Natural,,,
LIMA,Río Omas,-12.64786061,-76.3542417,Río,1,2,3.95,1.855,Natural,,,
LIMA,Quebrada Iray,-12.62373209,-76.26362923,Quebrada,1,2,8.59,0.954,Natural,,,
LIMA,Río Cañete,-12.58899915,-75.93752202,Río,0,0,,3.435,Natural,,,
LIMA,Quebrada Cumias,-12.58570341,-76.20647659,Quebrada,1,2,15.18,0.954,Natural,,,
LIMA,Río Omas,-12.57708271,-76.32874619,Río,1,2,5.62,1.855,Natural,,,
LIMA,Río Huantán,-12.5022771,-75.73713286,Río,1,2,14.67,1.788,Natural,,,
LIMA,Río Mala,-12.47923991,-76.45018666,Río,1,1,18.14,4.564,Natural,,,
LIMA,Río Omas,-12.45018534,-76.22713186,Río,0,0,,2.058,Natural,,,
LIMA,Quebrada Chilca,-12.38976964,-76.56260257,Quebrada,0,0,,53.095,Natural,,,
LIMA,Río Quinches,-12.37884661,-76.10127944,Río,0,0,,2.091,Natural,,,
LIMA,Río Cañete,-12.34193878,-75.82780695,Río,1,4,13.82,1.064,Natural,,,
LIMA,Río Alis,-12.28092895,-75.70199279,Río,1,6,13.67,10.31,Natural,,,
LIMA,Río Mala,-12.25319885,-76.24021489,Río,0,0,,6.23,Natural,,,
LIMA,Río Mala,-12.16742276,-76.22222611,Río,0,0,,2.335,Natural,,,
LIMA,Río Canchahuara,-12.15704392,-76.40121439,Río,1,1,8.64,6.824,Natural,,,
LIMA,Río Tantará,-12.15035423,-76.1237557,Río,0,0,,2.335,Natural,,,
LIMA,Río San Lorenzo,-12.12821161,-76.22599831,Río,0,0,,4.745,Natural,,,
LIMA,Río Lurín,-12.09273417,-76.49028316,Río,1,2,7.53,2.828,Natural,,,
LIMA,Río Cañete,-12.09266408,-75.86269096,Río,1,5,14.55,1.791,Natural,,,
LIMA,Río Cañete,-12.40783778,-75.85441666,Río,1,3,18.17,2.212,Natural,,,
LIMA,Río Cañete,-13.12139908,-76.38358737,Río,1,1,10.34,121.797,Natural,,,
LIMA,Río Lurín,-12.05512845,-76.41871435,Río,1,2,11.71,3.163,Natural,,,
LIMA,Río Aguaquiri,-12.04612774,-76.19187569,Río,1,2,16.01,2.858,Natural,,,
LIMA,Río Acacache,-12.04466821,-76.11632368,Río,1,1,15.46,2.254,Natural,,,
LIMA,Río Rímac,-12.03661245,-77.05488718,Río,0,0,,12436.505,Natural,,,
LIMA,Quebrada Chamacna,-12.02215247,-76.47878991,Quebrada,1,4,12.65,12.389,Natural,,,
LIMA,Río San Lorenzo,-11.98943785,-76.22107919,Río,1,3,11.97,2.254,Natural,,,
LIMA,Río Rímac,-11.98210153,-76.8066076,Río,0,0,,1262.909,Natural,,,
LIMA,Quebrada Taquia,-11.960165,-76.30081046,Quebrada,1,3,12.23,3.163,Natural,,,
LIMA,Quebrada Chalilla,-11.9280127,-76.32823835,Quebrada,1,4,14.58,3.163,Natural,,,
LIMA,Río Chillón,-11.89601659,-77.05818916,Río,0,0,,12254.151,Natural,,,
LIMA,Río Rímac,-11.88191038,-76.4673438,Río,1,2,9.98,11.802,Natural,,,
LIMA,Quebrada Jicamarca,-11.87923318,-76.84808382,Quebrada,1,1,17.73,14.698,Natural,,,
LIMA,Río Blanco,-11.82344774,-76.16643333,Río,1,12,16.15,8.893,Natural,,,
LIMA,Quebrada Parac,-11.82302634,-76.23401199,Quebrada,1,8,13.72,8.893,Natural,,,
LIMA,Quebrada Río Seco,-11.76747162,-76.9018817,Quebrada,1,2,15.97,1382.622,Natural,,,
LIMA,Río Rímac,-11.75399769,-76.29437466,Río,1,8,12.87,8.893,Natural,,,
LIMA,Río Chillón,-11.69364159,-76.84794328,Río,1,3,12.04,13.878,Natural,,,
LIMA,Río Santa Eulalia,-11.69131176,-76.55499746,Río,0,0,,4.657,Natural,,,
LIMA,Río Rímac,-11.66359318,-76.24713571,Río,1,19,11.78,11.806,Natural,,,
LIMA,Quebrada Socos,-11.58497836,-76.84828937,Quebrada,1,5,15.63,1.689,Natural,,,
